category,subcategory,question,answer,reasoning,source
Word Problems,add_sub,Es gibt 9 Bleistifte und 4 Lineale in der Schublade. Sally hat 4 Bleistifte aus der Schublade genommen. Wie viele Bleistifte sind es jetzt?,5.0,X = 9 - 4,AddSub
Word Problems,add_sub,"Alyssa hat in diesem Jahr 11 Fußballspiele besucht, aber 12 verpasst. Letztes Jahr war sie bei 13 Spielen und plant, nächstes Jahr bei 15 Spielen dabei zu sein. Zu wie vielen Fußballspielen wird Alyssa insgesamt gehen?",39.0,X = 11 + 13 + 15,AddSub
Word Problems,add_sub,"Michelle begann ihre Pizzatour mit einer Tankfüllung von 0,5 Litern in ihrem Auto. Als sie wieder in der Pizzeria ankam, war der Tank 0,16666666666666666 voll. Wie viel Benzin hat Michelle verbraucht?",0.333333333333333,X = 0.5 - 0.16666666666666666,AddSub
Word Problems,add_sub,In einem Restaurant wurden heute 9 Hotdogs zum Mittagessen und 2 zum Abendessen serviert. Gestern wurden 5 Stück serviert. Wie viele Hot Dogs wurden heute serviert?,11.0,X = 9 + 2,AddSub
Word Problems,add_sub,"Ein mit 4,1 Pfund Sand beladener Lkw fährt zu einem Bauhof und verliert auf dem Weg 2,4 Pfund Sand. Wie viel Sand hat der Lkw, wenn er auf dem Bauhof ankommt?",1.7000000000000002,X = 4.1 - 2.4,AddSub
Word Problems,add_sub,"Derzeit gibt es 43 Ahornbäume und 22 Orangenbäume im Park. Die Parkarbeiter werden heute Ahornbäume pflanzen. Wenn die Arbeiter fertig sind, wird es 54 Ahornbäume im Park geben. Wie viele Ahornbäume haben die Arbeiter heute gepflanzt?",11.0,43 + X = 54,AddSub
Word Problems,add_sub,"Gordon hat 3,42 Pfund Obst für eine Klassenparty gekauft. Die Klasse aß 2,2 Pfund des Obstes. Wie viel Obst ist das?",1.22,X = 3.42 - 2.2,AddSub
Word Problems,add_sub,Joan hat 37 Orangen gepflückt und Sara hat 10 Orangen gepflückt. Alyssa pflückte 30 Birnen. Wie viele Orangen wurden insgesamt gepflückt?,47.0,X = 37 + 10,AddSub
Word Problems,add_sub,"Jason hat 18 Bücher, von denen er 9 gelesen hat. Mary hat 42 Bücher. Wie viele Bücher haben sie zusammen?",60.0,X = 18 + 42,AddSub
Word Problems,add_sub,"Sally hatte 13 Pfirsiche in ihrer Obstschale am Straßenrand. Sie ging in den Obstgarten und pflückte Pfirsiche, um sich einzudecken. Es sind jetzt 55 Pfirsiche. Wie viele hat sie gepflückt?",42.0,13 + X = 55,AddSub
Word Problems,add_sub,Sandy hatte 36 Pennys und 31 Nickels auf ihrer Bank. Ihr Vater lieh sich 20 Nickel von Sandy. Wie viele Pfennige hat sie jetzt?,11.0,X = 31 - 20,AddSub
Word Problems,add_sub,Dans Katze hatte Kätzchen und 5 hatten Flecken. Er gab 7 an Tim und 4 an Jason. Jetzt hat er 5 Kätzchen. Wie viele Kätzchen hatte er zu Beginn?,16.0,X - 7 - 4 = 5,AddSub
Word Problems,add_sub,In der Schublade befinden sich 5 Scheren und 3 Bleistifte. Jason hat 4 Scheren in die Schublade gelegt. Wie viele Scheren gibt es jetzt insgesamt?,9.0,X = 5 + 4,AddSub
Word Problems,add_sub,"Derzeit gibt es 7 Hartriegelbäume im Park. Die Parkarbeiter werden heute 5 Hartriegelbäume und morgen 4 Hartriegelbäume pflanzen. Es waren 8 Arbeiter nötig, um die Arbeit zu beenden. Wie viele Hartriegelbäume wird der Park haben, wenn die Arbeiter fertig sind?",16.0,X = 7 + 5 + 4,AddSub
Word Problems,add_sub,"Jessica gab 10,22 Dollar für ein Katzenspielzeug aus, und ein Käfig kostete sie 11,73 Dollar. Wie hoch waren die Gesamtkosten für Jessicas Einkäufe?",21.95,X = 10.22 + 11.73,AddSub
Word Problems,add_sub,Jason hat 676 Pokemon-Karten. Alyssa hat 224 von Jasons Pokemon-Karten gekauft. Wie viele Pokemon-Karten hat Jason jetzt?,452.0,X = 676 - 224,AddSub
Word Problems,add_sub,"Alyssa hat 37 blaue Luftballons, Sandy hat 28 blaue Luftballons und Sally hat 39 blaue Luftballons. Wie viele blaue Luftballons haben sie insgesamt?",104.0,X = 37 + 28 + 39,AddSub
Word Problems,add_sub,Sandys Hündin hatte 8 Welpen und 4 davon hatten Flecken. Sie gab 4 an ihre Freunde weiter. Wie viele Welpen hat sie jetzt?,4.0,X = 8 - 4,AddSub
Word Problems,add_sub,Sally hatte 8 Pennys und 7 Nickels in ihrer Bank. Ihr Vater gab ihr 9 5-Cent-Stücke und ihre Mutter gab ihr 2 5-Cent-Stücke. Wie viele Pfennige hat Sally jetzt?,18.0,X = 7 + 9 + 2,AddSub
Word Problems,add_sub,"Joan gab 15 Dollar für Shorts, 14,82 Dollar für eine Jacke und 12,51 Dollar für ein Hemd aus. Sie ging in 3 Geschäfte. Wie viel Geld hat Joan insgesamt für Kleidung ausgegeben?",42.33,X = 15 + 14.82 + 12.51,AddSub
Word Problems,add_sub,Tom hat 5 Muscheln am Strand gefunden. 2 davon hat er Jessica geschenkt. Wie viele Muscheln hat er jetzt?,3.0,X = 5 - 2,AddSub
Word Problems,add_sub,Keith pflückte 3 Birnen und Jason pflückte 2 Birnen vom Birnbaum. Joan pflückte 5 Äpfel vom Apfelbaum. Wie viele Birnen wurden insgesamt gepflückt?,5.0,X = 3 + 2,AddSub
Word Problems,add_sub,"Dieses Jahr gab es insgesamt 8 Fußballspiele, 4 davon wurden nachts gespielt. Keith hat 4 der Spiele verpasst. Zu wie vielen Fußballspielen ist Keith insgesamt gegangen?",4.0,X = 8 - 4,AddSub
Word Problems,multi_step," Paul hatte 4 Dollar gespart. Wenn er weitere 11 Dollar Taschengeld bekäme, wie viele 5-Dollar-Spielzeuge könnte er dann kaufen?",3.0,X=((4.0+11.0)/5.0),MultiArith
Word Problems,multi_step, Beim Online-Einkauf von Musik kaufte Isabel 6 Country-Alben und 2 Pop-Alben. Jedes Album enthielt ein Textblatt und 9 Lieder. Wie viele Lieder hat Isabel insgesamt gekauft?,72.0,X=(9.0*(6.0+2.0)),MultiArith
Word Problems,multi_step, Edward arbeitete als Einpacker in einem Lebensmittelgeschäft und verdiente dort 6 Dollar pro Stunde. Am Montag hat er 3 Stunden und am Dienstag 5 Stunden gearbeitet. Wie viel Geld hat Edward an diesen beiden Tagen verdient?,48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Kaleb hatte 34 Bücher. Wenn er 17 davon verkaufen und mit dem Geld 7 neue Bücher kaufen würde, wie viele Bücher hätte Kaleb dann?",24.0,X=((34.0+7.0)-17.0),MultiArith
Word Problems,multi_step," Oliver hat im Sommer 35 Dollar mit Rasenmähen verdient. Wenn er 7 Dollar für neue Rasenmähermesser ausgegeben hat, wie viele 4-Dollar-Spiele könnte er dann mit dem Geld kaufen, das ihm noch bleibt?",7.0,X=((35.0-7.0)/4.0),MultiArith
Word Problems,multi_step," Mike ist in der Bibliothek und hilft beim Einräumen der Bücher. Es sind insgesamt 82 Bücher einzuräumen, aber ein Bibliothekar nimmt 10 davon und überlässt Mike den Rest. Wenn er 9 Bücher in ein Regal stellen kann, wie viele Regale braucht er dann?",8.0,X=((82.0-10.0)/9.0),MultiArith
Word Problems,multi_step," Es gibt 58 Schüler, die sich für die Trivia-Teams der Schule bewerben. Wenn 10 von ihnen nicht für das Team ausgewählt werden und der Rest in 8 Gruppen eingeteilt wird, wie viele Schüler wären dann in jeder Gruppe?",6.0,X=((58.0-10.0)/8.0),MultiArith
Word Problems,multi_step," Ned versuchte, seine Spielesammlung zu erweitern. Er kaufte 11 Spiele von einem Freund und erwarb 22 weitere auf einem Flohmarkt. Wenn 19 der Spiele nicht funktionierten, wie viele gute Spiele hatte er dann noch?",14.0,X=((11.0+22.0)-19.0),MultiArith
Word Problems,multi_step," Katie hatte 11 Lieder auf ihrem mp3-Player. Wenn sie 7 alte Lieder gelöscht und 24 neue Lieder hinzugefügt hat, wie viele Lieder hat sie dann auf ihrem mp3-Player?",28.0,X=((11.0+24.0)-7.0),MultiArith
Word Problems,multi_step," Ein Kellner hatte 6 Tische zu bedienen, an denen jeweils 3 Frauen und 5 Männer saßen. Wie viele Kunden hatte der Kellner insgesamt?",48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," In der Schulkantine gab es 14 Äpfel. Wie viele Äpfel hätten sie, wenn sie 13 für das Mittagessen der Schüler verwenden und dann 49 weitere kaufen würden?",50.0,X=((14.0+49.0)-13.0),MultiArith
Word Problems,multi_step, Chloe packte einige ihrer alten Wintersachen aus. Sie fand 4 Kartons mit Kleidung und in jedem Karton befanden sich 2 Schals und 6 Fäustlinge. Wie viele Winterkleidungsstücke hatte Chloe insgesamt?,32.0,X=(4.0*(2.0+6.0)),MultiArith
Word Problems,multi_step, Debby kaufte zwei Malbücher. Eines enthielt 16 Bilder und das andere 40. Nach einer Woche hatte sie bereits 33 der Bilder ausgemalt. Wie viele Bilder muss sie noch ausmalen?,23.0,X=((16.0+40.0)-33.0),MultiArith
Word Problems,multi_step," Oliver hatte 35 Dollar. Zu seinem Geburtstag bekam er 50 weitere Dollar, gab aber 84 für ein neues Spiel aus. Wie viel Geld hat er jetzt?",1.0,X=((35.0+50.0)-84.0),MultiArith
Word Problems,multi_step," Frank hat im Sommer 19 Dollar mit Rasenmähen verdient. Wenn er 11 Dollar für neue Rasenmähermesser ausgegeben hat, wie viele 2-Dollar-Spiele könnte er dann mit dem Geld kaufen, das ihm noch bleibt?",4.0,X=((19.0-11.0)/2.0),MultiArith
Word Problems,multi_step," Bianca und ihre Mutter haben in ihrem Garten Karotten gepflückt. Bianca pflückte 26 und ihre Mutter 15. Wenn nur 16 der Karotten gut waren, wie viele schlechte Karotten hatten sie dann?",25.0,X=((26.0+15.0)-16.0),MultiArith
Word Problems,multi_step," In der Schulkantine gab es 23 Äpfel. Wie viele Äpfel hätten sie, wenn sie 20 für das Mittagessen der Schüler verwenden und dann 6 weitere kaufen würden?",9.0,X=((23.0+6.0)-20.0),MultiArith
Word Problems,multi_step," In der Schulkantine gab es 17 Äpfel. Wie viele Äpfel hätten sie, wenn sie 2 für das Mittagessen der Schüler verwenden und dann 23 weitere kaufen würden?",38.0,X=((17.0+23.0)-2.0),MultiArith
Word Problems,multi_step," Für ein neues Gebäude wurden 10 Fenster benötigt. Der Bauunternehmer hatte bereits 6 von ihnen eingebaut. Wenn es 5 Stunden dauert, jedes Fenster einzubauen, wie lange wird er dann für den Einbau der restlichen Fenster brauchen?",20.0,X=(5.0*(10.0-6.0)),MultiArith
Word Problems,multi_step," Während ihres Urlaubs hat Nancy 49 Fotos im Zoo und 8 im Museum gemacht. Wenn sie später 38 der Bilder gelöscht hat, wie viele Bilder aus ihrem Urlaub hat sie dann noch?",19.0,X=((49.0+8.0)-38.0),MultiArith
Word Problems,multi_step," Es spielten 13 Freunde online ein Videospiel, als 8 Spieler aufhörten. Wenn jeder übrig gebliebene Spieler 6 Leben hatte, wie viele Leben hatten sie dann insgesamt?",30.0,X=(6.0*(13.0-8.0)),MultiArith
Word Problems,multi_step," Edward hat in der Spielhalle 9 Lose gewonnen. Wenn er 4 Lose für eine Mütze ausgibt und später 4 weitere Lose gewinnt, wie viele hätte er dann?",9.0,X=((9.0+4.0)-4.0),MultiArith
Word Problems,multi_step," Im Januar hatte Lukas 48 Dollar. Im März hatte er bereits 11 Dollar ausgegeben. Wenn er weitere 21 Dollar von seiner Mutter bekäme, wie viel Geld hätte er dann?",58.0,X=((48.0+21.0)-11.0),MultiArith
Word Problems,multi_step," Roger hatte 25 Bücher. Wenn er 21 davon verkauft und mit dem verdienten Geld 30 neue Bücher kauft, wie viele Bücher hat er dann?",34.0,X=((25.0+30.0)-21.0),MultiArith
Word Problems,multi_step," Auf der Schulbuchmesse hat Sam 13 Abenteuerbücher und 17 Krimis gekauft. Wenn 15 der Bücher gebraucht waren, wie viele neue Bücher hat er dann gekauft?",15.0,X=((13.0+17.0)-15.0),MultiArith
Word Problems,multi_step," Bianca hat 5 Punkte für jede Tüte Dosen bekommen, die sie recycelt hat. Wenn sie 17 Tüten hatte, aber 8 davon nicht recycelt hat, wie viele Punkte hätte sie dann verdient?",45.0,X=(5.0*(17.0-8.0)),MultiArith
Word Problems,multi_step," Auf dem Stadtkarneval ist Oliver 5 Mal mit dem Riesenrad und 4 Mal mit dem Autoscooter gefahren. Wenn jede Fahrt 7 Tickets gekostet hat, wie viele Tickets hat er dann benutzt?",63.0,X=(7.0*(5.0+4.0)),MultiArith
Word Problems,multi_step," Dave hilft den Mitarbeitern der Cafeteria beim Abholen der Tabletts, kann aber nur 9 Tabletts auf einmal tragen. Wenn er 17 Tabletts von einem Tisch und 55 Tabletts von einem anderen abholen müsste, wie viele Wege würde er zurücklegen?",8.0,X=((17.0+55.0)/9.0),MultiArith
Word Problems,multi_step," Ein Kellner im Restaurant ""The Greasy Spoon"" hatte 26 Kunden zu bedienen. Während der Mittagszeit kamen weitere 27 Kunden hinzu. Wenn 27 Kunden ihm kein Trinkgeld gegeben haben, wie viele Kunden haben dann ein Trinkgeld gegeben?",26.0,X=((26.0+27.0)-27.0),MultiArith
Word Problems,multi_step," Ein Trivia-Team hatte insgesamt 15 Mitglieder, aber während eines Spiels sind 6 Mitglieder nicht aufgetaucht. Wenn jedes Mitglied, das erschienen ist, 3 Punkte erzielt hat, wie viele Punkte wurden dann insgesamt erzielt?",27.0,X=(3.0*(15.0-6.0)),MultiArith
Word Problems,multi_step, Ein Geschäft hatte 120 Malbücher auf Lager. Am Ende wurden sie zum Verkauf angeboten und 39 von ihnen wurden entsorgt. Die noch vorhandenen Malbücher wurden in Regale mit jeweils 9 Regalen gestellt. Wie viele Regale haben sie benutzt?,9.0,X=((120.0-39.0)/9.0),MultiArith
Word Problems,multi_step," Adam hatte 48 Bücher. Wenn er 19 davon verkauft und mit dem verdienten Geld 38 neue Bücher kauft, wie viele Bücher hat er dann?",67.0,X=((48.0+38.0)-19.0),MultiArith
Word Problems,multi_step," Die Cafeteria hatte 75 Äpfel. Zum Mittagessen wurden 19 Äpfel an die Schüler verteilt und der Rest sollte für Kuchen verwendet werden. Wenn man für jeden Kuchen 8 Äpfel braucht, wie viele Kuchen kann man dann machen?",7.0,X=((75.0-19.0)/8.0),MultiArith
Word Problems,challenge,"Die Schule plant eine Exkursion. Die Schule hat 67 Klassenzimmer. In jedem Klassenzimmer der Schule befinden sich 66 Schüler. Wenn es in jedem Schulbus 6 Plätze gibt, wie viele Busse werden für den Ausflug benötigt?",737.0,( 67.0 * ( 66.0 / 6.0 ) ),SVAMP
Word Problems,challenge,Im Korb befinden sich 5 rote Pfirsiche und 11 grüne Pfirsiche. Wie viel mehr grüne Pfirsiche als rote Pfirsiche sind in dem Korb?,6.0,( 11.0 - 5.0 ),SVAMP
Word Problems,challenge,"Die Mutter kauft 51 weiße T-Shirts. Wenn weiße T-Shirts in 3er-Paketen gekauft werden können, wie viele Pakete hat sie dann?",17.0,( 51.0 / 3.0 ),SVAMP
Word Problems,challenge,Emily macht Perlenketten für ihre Freundinnen. Für jede Halskette braucht sie 8 Perlen und sie hat 16 Perlen. Wie viele Halsketten kann Emily herstellen?,2.0,( 16.0 / 8.0 ),SVAMP
Word Problems,challenge,"Im Korb befinden sich 7 rote Pfirsiche, 71 gelbe Pfirsiche und 8 grüne Pfirsiche. Wie viele grüne Pfirsiche mehr als rote Pfirsiche befinden sich in dem Korb?",1.0,( 8.0 - 7.0 ),SVAMP
Word Problems,challenge,4 Vögel und 3 Störche saßen auf dem Zaun. 6 weitere Störche gesellten sich zu ihnen. Wie viel mehr Störche als Vögel sitzen auf dem Zaun?,5.0,( ( 3.0 + 6.0 ) - 4.0 ),SVAMP
Word Problems,challenge,"Jessie wog 114 Kilogramm. Nachdem sie angefangen hat, jeden Tag zu joggen, hat sie in der ersten Woche 50 Kilogramm und in der zweiten Woche 60 Kilogramm abgenommen. Wie viel wiegt sie jetzt?",4.0,( ( 114.0 - 50.0 ) - 60.0 ),SVAMP
Word Problems,challenge,"Wir haben ein paar Pizzen bestellt. Jede Pizza hat 2 Scheiben. Wenn es insgesamt 28 Scheiben waren, wie viele Pizzen haben wir dann bestellt?",14.0,( 28.0 / 2.0 ),SVAMP
Word Problems,challenge,"Lukas hat ein Quizspiel gespielt und 154 Punkte erreicht. Wenn er die 11 Punkte in jeder Runde erreicht hat, wie viele Runden hat er gespielt?",14.0,( 154.0 / 11.0 ),SVAMP
Word Problems,challenge,"In Haleys Klasse spielen einige Jungen gerne mit Murmeln. Wenn Haley 10 Murmeln hat und sie jedem Jungen 5 Murmeln gegeben hat, an wie viele Jungen hat sie die Murmeln gegeben?",2.0,( 10.0 / 5.0 ),SVAMP
Word Problems,challenge,Paco hatte 22 süße und 75 salzige Kekse. Er hat 15 süße Kekse und 54 salzige Kekse gegessen. Wie viele süße Kekse hatte Paco übrig?,7.0,( 22.0 - 15.0 ),SVAMP
Word Problems,challenge,"Randy hat einige Bauklötze. Er verwendet 52 Blöcke, um einen Turm zu bauen. Wenn 38 Klötze übrig sind, wie viele Klötze hatte er dann am Anfang?",90.0,( 52.0 + 38.0 ),SVAMP
Word Problems,challenge,"Das Riesenrad im Paradise Park hat 6 Sitze. Jeder Sitz kann 14 Personen aufnehmen. Wenn sich jetzt 16 Personen auf dem Rad befinden, wie viele Personen können dann noch zusteigen?",68.0,( ( 6.0 * 14.0 ) - 16.0 ),SVAMP
Word Problems,challenge,"Jeden Tag verbringt Ryan 6 Stunden mit Englischlernen und 5 Stunden mit Chinesischlernen. Wenn er 2 Tage lang lernt, wie viele Stunden verbringt er dann insgesamt mit dem Englischlernen?",12.0,( 6.0 * 2.0 ),SVAMP
Word Problems,challenge,"Paul bekam zu seinem Geburtstag eine Schachtel mit 457 Radiergummis und 617 Buntstiften. Am Ende des Schuljahres hatte er nur noch 523 Buntstifte übrig, ohne einen einzigen Radiergummi verloren zu haben. Wie viele Buntstifte mehr als Radiergummis hatte er noch?",66.0,( 523.0 - 457.0 ),SVAMP
Word Problems,challenge,"Emily macht Perlenketten für ihre Freundinnen, für die sie jeweils 5 Perlen benötigt. Sie hat 4 Halsketten gemacht. Wie viele Perlen hatte Emily?",20.0,( 4.0 * 5.0 ),SVAMP
Word Problems,challenge,"Ein Lebensmittelladen hatte 4 Flaschen Diätlimonade. Wenn es 79 mehr Flaschen mit normaler Limonade als mit Diätlimonade gab, wie viele Flaschen mit normaler Limonade gab es dann?",83.0,( 4.0 + 79.0 ),SVAMP
Word Problems,challenge,"In Philips Bananensammlung befinden sich 18 Bananen. Wenn die Bananen in Gruppen der Größe 2 organisiert sind, wie viele Gruppen gibt es dann?",9.0,( 18.0 / 2.0 ),SVAMP
Word Problems,challenge,"Randy hat 90 Blöcke. Er verwendet 89 Blöcke, um ein Haus zu bauen, und 63 Blöcke, um einen Turm zu bauen. Wie viele Klötze hat er für den Bau des Hauses mehr verwendet als für den Bau des Turms?",26.0,( 89.0 - 63.0 ),SVAMP
Word Problems,challenge,"Für die Wände des Hauses würde er 13 große Holzbretter verwenden. Wenn jedes Brett 17 Nägel braucht, um befestigt zu werden, und zusätzlich 8 Nägel für einige kleinere Bretter benötigt werden. Wie viele Nägel braucht John für die Hauswand?",229.0,( ( 13.0 * 17.0 ) + 8.0 ),SVAMP
Word Problems,challenge,"Emily macht Perlenketten für ihre Freundinnen. Sie hat 11 Halsketten gemacht, und für jede Kette braucht sie 28 Perlen. Wie viele Perlen hatte Emily?",308.0,( 11.0 * 28.0 ),SVAMP
Word Problems,challenge,Der Bäcker hat 110 Torten gebacken. Er hat 75 davon verkauft. Dann hat er 76 weitere Kuchen gebacken. Wie viele Kuchen hat der Bäcker dann noch?,111.0,( ( 110.0 - 75.0 ) + 76.0 ),SVAMP
Word Problems,challenge,"Josh hatte einige Murmeln in seiner Sammlung. Er hat 21 Murmeln verloren. Wenn er jetzt 12 Murmeln hat, wie viele Murmeln hatte er dann in seiner Sammlung?",33.0,( 21.0 + 12.0 ),SVAMP
Word Problems,challenge,"Der Bäcker hat 157 Kuchen und 169 Gebäckstücke hergestellt. Wenn er 158 Kuchen und 147 Gebäckstücke verkauft hat, wie viel mehr Kuchen als Gebäckstücke hat der Bäcker verkauft?",11.0,( 158.0 - 147.0 ),SVAMP
Word Problems,challenge,"Faye ordnete ihre Stifte in Reihen mit jeweils 5 Stiften in jeder Reihe. Wenn sie 35 Bleistifte und 7 Buntstifte hätte, wie viele Reihen könnte sie bilden?",7.0,( 35.0 / 5.0 ),SVAMP
Word Problems,challenge,Rachels Baum hatte ursprünglich 4 Äpfel. Sie hat einige Äpfel gepflückt und jetzt sind noch 2 Äpfel am Baum. Wie viele Äpfel hat Rachel gepflückt?,2.0,( 4.0 - 2.0 ),SVAMP
Word Problems,challenge,"Wenn die Höhle 919 Fuß tief ist und sie 1307 Fuß zurücklegen müssen, wie weit ist das Ende der Höhle entfernt?",2226.0,( 919.0 + 1307.0 ),SVAMP
Word Problems,challenge,"Im Korb befinden sich 7 rote Pfirsiche, 15 gelbe Pfirsiche und 8 grüne Pfirsiche. Wie viele Pfirsiche befinden sich in dem Korb?",30.0,( ( 7.0 + 15.0 ) + 8.0 ),SVAMP
Word Problems,challenge,"Allan und Jake haben 3 Luftballons mit in den Park gebracht. Wenn Allan 2 Luftballons mitgebracht hat, wie viele Luftballons hat Jake dann in den Park gebracht?",1.0,( 3.0 - 2.0 ),SVAMP
Word Problems,challenge,"Ein Bauer hatte 177 Tomaten und 12 Kartoffeln in seinem Garten. Wenn er 53 Tomaten gepflückt hat, wie viele Tomaten und Kartoffeln hat er dann noch?",136.0,( ( 177.0 + 12.0 ) - 53.0 ),SVAMP
Word Problems,challenge,"In der Spielhalle hatte Dave einige Lose gewonnen. Er hat 12 Lose benutzt, um Spielzeug zu kaufen. Wenn er noch 14 Lose übrig hat, wie viele Lose hat Dave dann in der Spielhalle gewonnen?",26.0,( 12.0 + 14.0 ),SVAMP
Word Problems,challenge,"Nachdem sie sich ausgeruht hatten, beschlossen sie, schwimmen zu gehen. Die Wassertiefe ist 5 Mal so groß wie Ron. Dean ist 11 Fuß kleiner als Ron. Wenn Ron 12 Fuß groß ist, wie tief war dann das Wasser?",60.0,( 12.0 * 5.0 ),SVAMP
Word Problems,challenge,Emily macht Perlenketten für ihre Freundinnen. Sie hatte 2 Perlen und konnte 32 Halsketten machen. Wie viele Perlen wurden für jede Kette benötigt?,16.0,( 32.0 / 2.0 ),SVAMP
Word Problems,multi_step," In der Schulkantine gab es 17 Äpfel. Wie viele Äpfel hätten sie, wenn sie 2 für das Mittagessen der Schüler verwenden und dann 23 weitere kaufen würden?",38.0,X=((17.0+23.0)-2.0),MultiArith
